labels,tweets
not_hatetag,não sei como essas meninas conseguem fica com tranças   meses caraca fiz uma semana hoje é já está saindo que coisa
not_hatetag,o que está acontecendo comigo
not_hatetag,meus amigos querem que eu saia hoje mas vou ficar bem mansa em casa
not_hatetag,triste em saber que não poderei mais usar o da escola
not_hatetag,só enganação porém eu estava de olho a meses e realmente abaixou  pila
not_hatetag,embora que é bom demais em boi vindo steak house
not_hatetag,o que eu queria está fazendo
not_hatetag,crboficial não tem a de número  feminina e tamanhos para as mulheres só  ou não tem
not_hatetag,dscp mas eu fujo do zap quando tem muita gente para responder
not_hatetag,gente eu vivi para isso
not_hatetag,não chegamos nem no natal ainda e eu já estou pensando aonde vou passar réveion
not_hatetag, falo corporate in são paulo 
not_hatetag,amor incondicional não tenho palavras para agradecer a fidelidade de deus para com a minha vida em rio branco acre
not_hatetag,brenodimas tem brogueira que vai pirar
not_hatetag,eu estou imaginando eu no carnaval muito louca dançando essa música e as meninas dizendo cara voce está passando vergonha cara
not_hatetag,carloscezarcjr antigamente a globo contratava quem fazia sucesso nas outras emissoras agora e quem fracassa
not_hatetag,bom dia para quem não foi para o colégio e acordou agora
not_hatetag,danzits que coisa gostosa cara isso não tem valor
not_hatetag,jhenniferperei cara eu vivo enfurnada no meu quarto e quando eu entro lá fico com preguiça de fazer qualquer outra coisa juro
not_hatetag,adrosa é uma músicamas se tu não tivesse com o mesmo pensamento que tem na letra tu não teria postado
not_hatetag,mandela não era do pt
not_hatetag,queria fazer alguma coisa 
not_hatetag,eu nunca dou satisfação para minha mãe do que vou fazer agora ela se for na padaria me avisa
not_hatetag,se eu parar para pensar nas coisas que eu deveria pensar eu enlouqueço
not_hatetag,experiência incrível peça maravilhosa em ad cordeiro do rio
not_hatetag,aproveita esse black friday e compra muita cachaça para fim de ano
not_hatetag,let sim go em templários
not_hatetag,não estou nem acreditando que deu tudo certo
not_hatetag,o aan me tira do sério sigo bloqueada ainda
not_hatetag,animando já pras festas de final de ano
not_hatetag,manunazzarii vou pedir sua mãe se a resposta for sim vou botar um combo de suco para voce 
not_hatetag,saexduda paolacarosea já foi confirmação
not_hatetag,só lembro de dizer que estava com medo e a língua já toda enrolada sos
not_hatetag,vamos exagerar no desodorante não é porque o bororo vai está cheio
not_hatetag,vou beber com a mh coroa
not_hatetag,gabriilhia não mente que é feio
not_hatetag,vamos pegar o primeiro avião com o destino a felicidade a felicidade para mim é voce
not_hatetag,boa tarde galera hoje é dia de folga aqui na casa
not_hatetag,tentei voltar e pude ver o quanto errei te amei mais que a mim
not_hatetag,comer um sushi com a jaque hoje goxto pouco
not_hatetag,carolbsouza dai estou chorando tendeu
not_hatetag,este é o sábado que eu pedi para deus
not_hatetag,talitawj me recuso a voltar para terapia
not_hatetag,santanasincero almilano reza a lenda de quando não tem taça eles tomam no copinho mesmo
not_hatetag,mechb ainda tudo na sua conta hoje
not_hatetag,eu não sei vocês mas meu coração corta de pagar  conto num desodorante então comprei  na black saturday  agora estou feliz
not_hatetag,ricardosouzo estou vendo isso não hein cara
not_hatetag,juro que tento não deixar algumas coisas me atingirem mas não consigo
not_hatetag,fdelaurentiis o famoso tapa com nojo
not_hatetag,vou ter que ir em caxias hoje de novo
not_hatetag,chuvinha de fé para fézinha de hoje
not_hatetag,oderafaela valeu porque o drive thru num estava cheio só
not_hatetag,meu pai e sua mania de chamar deus e o mundo para vir para cá
not_hatetag,gabizinha nada disso voce sempre foi pior
not_hatetag,esperando o almoço ficar pronto
not_hatetag,fabiolks ela ainda quis troco logo voce
not_hatetag,tem como hoje ser um bom dia
not_hatetag,pela primeira vez na vida comprei algo na black friday que realmente estava com desconto gloria a  blackfridaybrasil
not_hatetag,alguém me paga limpeza de pele alongamento de cílios
not_hatetag, de muito aprendizado cara
not_hatetag,matheusnszkjs assim que eu gosto
not_hatetag,não é a mais bonita mas era barata quebra um galho até eu pegar uma melhor
not_hatetag,perguntei minha mãe que linguiça ela tinha colocado no feijão não é aí ela essa linguiça é do maripá cara eca
not_hatetag,daqui a pouco vou pegar esse black friday no bk
not_hatetag,graças a deus deu tudo certo
not_hatetag,instela qd eu for ai me lembra coisas para fazer em 
not_hatetag,queria não precisar fazer mais o show que ódio
not_hatetag,cara que manhã de sabadão tirado para ajeitar as coisas em casa só estamos na gelada agora no mais
not_hatetag,tudo que vai um dia voltavocê é o motivo da minha revolta
not_hatetag,estou muito apaixonada na minha unha cássia arrasa demais
not_hatetag,anafeliiciano não estraga comida na minha frente não
not_hatetag,eles vão comentar o seu fracasso nunca aplaudir o seu sucesso
not_hatetag,chathalia belpetit mas esse é seu corpo te castigando por ter tomado gasolina com kisuco
not_hatetag,barraco balançando e as piranha sentando
not_hatetag,catraca livre me dá nojo
not_hatetag,a vontade de ser neurocirurgiã passou
not_hatetag,dono de toda ciência sabedoria e poder
not_hatetag,carinnamoura fale não deixa para lá
not_hatetag, até a google play removeu os apps de stickers
not_hatetag,ainda bem que o dia melhorou
not_hatetag,acabou de publicar um vídeo em na lagoa floripa lagoa da conceição
not_hatetag,kiitkat a que amor eu te amo
not_hatetag,i meu vizinho é chegado a uma eletrônica
not_hatetag,marimacaca qué deus conforte teu coração mariana
not_hatetag,xi mocac joazinh falando sobre o assunto que mais gosta games autentico em colégio autêntico
not_hatetag,só querer ser já nós faz ser gigantes
not_hatetag,é por esses e outros motivos que não me rendo fácil e acham que é marra mas apenas só me valorizo
not_hatetag,foi só uma transa que deixei para lá
not_hatetag,pode chover o fim de semana inteiro para o mim
not_hatetag,varios sonhos estranhos deus é mais
not_hatetag,spfclfc é verdade  vamos esperar até o fim do jogo mas deu uma animada aqui
not_hatetag,só digo uma coisa quem tem amigo tem tudo viu
not_hatetag,mapwr comprou qual eu nem sei qual eu quero porque o meu está bom tlg ai
not_hatetag,aparentemente final de ano é só jogação
not_hatetag,que resenha gostosa essa ontem cara
not_hatetag,cara falta  mês para o natal
not_hatetag,shamantaf vascodagama paisantanaof larissalith é a biscoitera está em todos os lugares querendo atenção carente quase doente já
not_hatetag,gente inteligente dá um tesão não é tu não sabe se beija ou manda a pessoa continuar falando
not_hatetag,gabrieagoul tu vai ficar orgulhosa de mim mas ao mesmo tempo tu vai querer me matar
not_hatetag,hoje é aniversário do meu mano kit kat ahha parabéns mano victopaulo
not_hatetag,acabou de publicar uma foto em barra do rio grande bahia brasil
not_hatetag,clomonteiro muito bom poder ver no cinema
not_hatetag,acordei bonzinho graças a deus risos
not_hatetag,thianecomh ler junto sempre incentiva espero que tu consiga converter ele ao mundo dos livros
not_hatetag,edneto gente louca querendo tretar até nas minhas fotos orra
not_hatetag,solalmeida saudade grande de voce aqui em joão pessoa
not_hatetag,que ódio mano sempre que eu vou comprar alguma coisa pela internet é essa demora na aprovação da compra
not_hatetag,essa chuva pede para eu colocar meus animes em dia
not_hatetag,todofodase está tão grandee linda d
not_hatetag,costa geovanna mãe dela beijos
not_hatetag,acordar quase   num domingo chuvoso é lindo demais
not_hatetag,sera se em  eu terei memoria para atualizar o ios
not_hatetag,nunca vou entender quando eu bebo pouco eu fico com mais ressaca
not_hatetag,queria alguém para jogar um jogo de tabuleiro depois de uma netflix e comendo uma pipoca
not_hatetag,geral não acredito que eu ia ficar suave mk e ainda ficaram me tirando cara
not_hatetag,para passa meu calor mesessembeber ntevejeito
not_hatetag,danielbonn e da própria ferrari
not_hatetag,mais tarde estou de lá do caldeirão
not_hatetag,lojas americanas in nilópolis 
not_hatetag,eu quero muito ir ver marry poppins a
not_hatetag,microondas salvou a água do meu café
not_hatetag,daria de tudo para não trabalhar domingo
not_hatetag,worldyeolz oi anjinho sou eu a
not_hatetag,quando houver sempre aprimasia de ser vencedor nunca terá lugar para ser um perdedor pois a fé é seu eterno escudo
not_hatetag,érica precisa arranjar um amorzinho para amolecer o coração
not_hatetag,jssilva se manca não é joão eu nunca dormi na rua cara
not_hatetag,me chama para ver filme na tua casa
not_hatetag,graças a deus minha mãe nunca deixou faltar nada para mim e pros meus irmãos que mulher sensacional
not_hatetag,falto alguém para fica até as hoje aqi comigo cara
not_hatetag,bomdia goodmorning goodvibe job works amor love vida life sorrir feliz happy livre sorriso smile fe forca foco amar
not_hatetag,pib per capita de ms cresceu  vezes em  anos
not_hatetag,alguem se abilita para da um role hoje
not_hatetag,aqui em casa é ao contrário meu pai deixa eu sair tarde e minha mãe não
not_hatetag,isso é muito o schu
not_hatetag,michabernardes nós duas amor nosso duelo de peito é brabo
not_hatetag,ela me respondeu ele está lá em cima
not_hatetag,no final estava os quatro loco para ir para casa para assistir série
not_hatetag,o dean está morrendo mano
not_hatetag,apartir de hoje sou eu por eu e mais nada o mundo vai girar e quem não prevaleceu vai rodar
not_hatetag,feliphefaria gifsafadosofc tem spoiler de carta aí
not_hatetag,angeltay a minha linda voce é uma deusa
not_hatetag,igoraraujo gabrlelinhe vai perder o programa por falta de audiencia e vai cair no esquecimento
not_hatetag,eu e a den tomamos duas caipira e já deu ruim
not_hatetag,porque quando voce faz as coisas com as pessoas elas não aceitam mais quando elas fizeram com voce voce tem que aceitar
not_hatetag,miihku eu acho que nunca vi seu cabelo com ondas mah osjsjsksjsjsjsksk normalmente sempre vejo o liso
not_hatetag,brbararamalhet conta nãona nossa vez ninguém contou
not_hatetag,estou vivendo  com o flamengo vamosflamengo
not_hatetag,rhuanknf twocadu rhuanknf já me trocou
not_hatetag,eu estava refletindo um verso de uma musica
not_hatetag,seu primeiro amor esse ninguém esqueci fico ainda de pernas bombas te vi hoje
not_hatetag,o melhor da corrida não passou e está rolando agora
not_hatetag,eu ando com meu dinheiro todo amassado porque não sei contar minha mãe fala para crc porque parece de bêbado
not_hatetag, atualizando gastei quase  reais para tirar sergi roberto
not_hatetag,o ceuma todinho uniformizado no terminal do sao cristóvão indo fazer enade e põe gente
not_hatetag,para piorar o dia começou a chover
not_hatetag,silmaravieira caramba deus é maiss
not_hatetag,quando eu vejo a mana doente fico para baixo também
not_hatetag,viclepri larissluiz legal esse pião aí
not_hatetag,minha cama está tão quentinha que não consigo nem levantar dela
not_hatetag,agora o tt é só de gente assim ent
not_hatetag,pressão baixa chega os pés tão um picolé
not_hatetag,mas já olho para frente pensando em voltar
not_hatetag,vivo de vitórias ao lado da minha família folgar na los é o lazer
not_hatetag,mais  vezes não não é
not_hatetag,aqui sou eu quem vos fala a gabaritadora de provas
not_hatetag,quando meu irmao vai para provi comigo
not_hatetag,comprei um vestido maravilhoso aqui em mr para ir na formatura da susi
not_hatetag,ficar sem almoçar comer me deixa de mal humor
not_hatetag,eu e a minha paranóia com a galeria de fotos socorro
not_hatetag,rodolfo ou é um do sport ou seis do fla os dois não pode
not_hatetag,mblivre principalmente dos grandões do congresso e cia ltda
not_hatetag,ficar em casa me abre o apetit
not_hatetag,vem amor bate e não para
not_hatetag,não trato mal e só recebo patada beleza
not_hatetag,primeiro presente espero que eu ganhe mais 
not_hatetag,fim de semana em hotel fazenda vale das águas amargosa
not_hatetag,meu amor dormiu lá em vocês devido a chuva
not_hatetag,ouvir tame impala depois de encher o buchin
not_hatetag,minha mãe está marcando encontrinho e nem boy eu tenho
not_hatetag, padaria bea vitória in santo andré 
not_hatetag,aniversário mais tedioso da história dos aniversários
not_hatetag,essa vida de viver em banco não é para mim não
not_hatetag,não jogou nada na série aquele ditado o papagaio come milho o periquito leva fama o paquita já era
not_hatetag,krp voce foi no gang of four na real não curto muito
not_hatetag,último jogo no gigante ele me faz isso meu deuss
not_hatetag,o que voce vive não é em vão
not_hatetag,piperarrogante lobacardu ela está me devendo japa há meses se eu fosse voce nem criaria esperança viu 
not_hatetag,edirock lançou de onde eu vim com mcpedrinho no dia da consciência negra já ouviu
not_hatetag,isso sim é o destino
not_hatetag,era só um rodízio hoje mesmo
not_hatetag,gente eu recebi  ligações hoje do número de são paulo eu não estou brincando nem exagerando
not_hatetag,infosinter se o rafaelsobis está livre ele que serve mesmo voltapracasa
not_hatetag,erikabepin e a raissa mas acho que já se aventurou também
not_hatetag,cheio de fome mane era só um convite para almoçar mesmo 
not_hatetag,quero deixar claro que fiz muitas amizades em aurora e gosto bastante da maioria
