,label_id,free_text
21396,hate, carlos bolsonaro  reginadeftimam ele mesmo está mostrando cada dia mais que pt não partido dos trabalhadores nunca mais
21397,hate,que feio haddad está em primeiro mais visto ptpartidodastrevas partido dos trabalhadores nunca mais pt não pt jamais
21398,hate,esse será o primeiro a se fuder dia 0 0 209 bolsonaro presidente partido dos trabalhadores nunca mais
21399,hate,pt não partido dos trabalhadores nunca mais
21400,hate,globo é lixo folha fake news partido dos trabalhadores nunca mais bolsonaro
21401,hate, folha que esse povo influencie todo o nordeste subserviência não partido dos trabalhadores nunca mais
21402,hate,globo é lixo bolsonaro sim pt não partido dos trabalhadores nunca mais
21403,hate,bom saber não canais na minha vida voto na rede partido dos trabalhadores nunca mais
21404,hate,indignação seletiva querida bruxa vai chorar na cama hipocrita partido dos trabalhadores nunca mais
21405,hate,então fique por aí mesmo otario partido dos trabalhadores nunca mais
21406,hate,fakenewsdafolha  folha sendo foice de são paulo bolsonaro7sim partido dos trabalhadores nunca mais  jose_neumanne no ponto
21407,hate,limpezanostf para banir os ministros amigos do partido dos trabalhadores nunca mais
21408,hate,jair bolsonaro ele sim pt nunca partido dos trabalhadores nunca mais tvrecordsim havansim vamos copiar e colar eles merecem
21409,hate,pt não partido dos trabalhadores nunca mais bolsonaro sim
21410,hate,cara de pau partido dos trabalhadores nunca mais
21411,hate,pt não partido dos trabalhadores nunca mais
21412,hate,  essa não deu malddad se prepara para a próxima partido dos trabalhadores nunca mais
21413,hate,em família para dizer pt não partido dos trabalhadores nunca mais em natal rio grande do norte
21414,hate,pt não partido dos trabalhadores nunca mais bolsonaro bolsonaro   rio de janeiro rio de janeiro
21415,hate,partido dos trabalhadores nunca mais em viracopos international airport
21416,hate,eleições brasil sem corrupção partido dos trabalhadores nunca mais em js9 produções eventos
21417,hate,por isso mesmo partido dos trabalhadores nunca mais
21418,hate,  acorda bolsonaro acredito partido dos trabalhadores nunca mais cansei de hipocrisia
21419,hate,bora marcar gol  bolsonaro acredito partido dos trabalhadores nunca mais
21420,hate, augustosnunes em  meses de cana será que lula na cadeia já aprendeu a costurar bola de capotão
21421,hate,pode ser esse não eleições  haddadnão partido dos trabalhadores nunca mais
21422,hate,fora partido dos trabalhadores em caicó
21423,hate,boatardinha brasilacimadetudo deusacimadetodos  eleições partido dos trabalhadores nunca mais em js9 produções eventos
21424,hate, jair bolsonaro  pt não partido dos trabalhadores nunca mais
21425,hate,pt não partido dos trabalhadores nunca mais
21426,hate,pedi para tirar do ar bolsonaro sim pt não partido dos trabalhadores nunca mais segundadetremurasdv bolsonaro
21427,hate,muda brasil partido dos trabalhadores nunca mais soumulhernordestina em mossoró
21428,hate,bolsonaro presidente ptquadrilhacriminosa partido dos trabalhadores nunca mais em
21429,hate,pt não partido dos trabalhadores nunca mais
21430,hate,vagabundos partido dos trabalhadores nunca mais
21431,hate,será possível partido dos trabalhadores nunca mais pt não
21432,hate,partido dos trabalhadores nunca mais em clínica fácil
21433,hate,pt não partido dos trabalhadores nunca mais em mirante da  de julho
21434,hate,partido dos trabalhadores nunca mais bolsonaro
21435,hate,pt não partido dos trabalhadores nunca mais
21436,hate,nem que seja de fingimento essenão eleições  haddadnão partido dos trabalhadores nunca mais
21437,hate,partido dos trabalhadores nunca mais em araraquara
21438,hate, veja  esquerda nunca mais partido dos trabalhadores nunca mais lugar de bandido é na cadeia
21439,hate,que apodreça na cadeia partido dos trabalhadores nunca mais
21440,hate,o médico cubano diz a verdade sobre a ditadura petista partido dos trabalhadores nunca mais
21441,hate,eles podem né bando de filho da puta partido dos trabalhadores nunca mais
21442,hate,pt não partido dos trabalhadores nunca mais
21443,hate,cafonerrimo bolsonaropresidente208 bolsonaro belohorizonte minasgeraisamada mg pt não nunca mais partido dos trabalhadores nunca mais em belo horizonte brazil
21444,hate,partido dos trabalhadores nunca mais haddadjamais
21445,hate,fora partido dos trabalhadores partido dos trabalhadores nunca mais
21446,hate,ontem meu pais foi nasruascombolsonaro para dizer partido dos trabalhadores nunca mais
21447,hate,nasruascombolsonaro partido dos trabalhadores nunca mais
21448,hate,partido dos trabalhadores nunca mais em infoglobo parque gráfico
21449,hate,partido dos trabalhadores nunca mais haddad nao
21450,hate,pt sinônimo de corrupção em três carneiro alto
21451,hate,partido dos trabalhadores nunca mais em praia de icaraí   niterói   rj
21452,hate,emaisqueeu pt não partido dos trabalhadores nunca mais petralhaspiram petralhasbabacas petralhasbabacas em em algum lugar para relaxar
21453,hate,pt não partido dos trabalhadores nunca mais
21454,hate,partido dos trabalhadores nunca mais em são paulo brazil
21455,hate,partido dos trabalhadores nunca mais em
21456,hate,forahaddad partido dos trabalhadores nunca mais fora partido dos trabalhadores 
21457,hate,partido dos trabalhadores nunca mais chupa globo lixo oleoletamonaruaparaderrubaropt
21458,hate,aceita que dói menos partido dos trabalhadores nunca mais
21459,hate,mito nasruascombolsonaro bolsonaro sim bolsonaropresidentedobrasil bolsonaronarecord bolsonarocapitãodobrasil pt não partido dos trabalhadores nunca mais
21460,hate,respondam à essa reportagem também partido dos trabalhadores nunca mais
21461,hate,pt não partido dos trabalhadores nunca mais porumbrasilsempt porumbrasillivredevigaristas chegadeorcrim em brasil   rio de janeiro
21462,hate,partido dos trabalhadores nunca mais em vitória brazil
21463,hate,partido dos trabalhadores nunca mais em avenida paulista são paulo
21464,hate,partido dos trabalhadores nunca mais em brasília brazil
21465,hate, uol  blogdosakamoto divulga isso também partido dos trabalhadores nunca mais
21466,hate,pt jamais partido dos trabalhadores nunca mais
21467,hate,partido dos trabalhadores nunca mais em são paulo brazil
21468,hate,felizmente estamos ganhando esse jogo   bolsonaro sim partido dos trabalhadores nunca mais
21469,hate,partido dos trabalhadores nunca mais em são paulo brazil
21470,hate, esquerdanao chora partido dos trabalhadores nasruascombolsonaro bolsonaro sim partido dos trabalhadores nunca mais
21471,hate,partido dos trabalhadores nunca mais em são paulo brazil
21472,hate,acuse seu adversário do que voce faz e do que voce é partido dos trabalhadores nunca mais nasruascombolsonaro
21473,hate, humbertoreisjr     quem nasceu a 38 anos atrás vai dizer bolsonaro sim partido dos trabalhadores nunca mais
21474,hate,nasruacombolsonaro curitiba partido dos trabalhadores nunca mais
21475,hate, wacavalcanti emocionante parabéns alagoas berço do proclamador da república bolsonaro sim7 partido dos trabalhadores nunca mais
21476,hate, pt brasil  gleisi acorda partido dos trabalhadores nunca mais
21477,hate,ministro do tse nega pedido do partido dos trabalhadores para cassar chapa de jair bolsonaro
21478,hate,euvimdegraça em praia de icaraí
21479,hate,partido dos trabalhadores nunca mais pt não foraptralhas em curitiba brazil
21480,hate,partido dos trabalhadores nunca mais muda Brasil em praia de boa viagem
21481,hate,bolsonaro sim em goiânia brazil
21482,hate,nasruascombolsonaro bolsonaro sim euvimdegraça marketeiros do jair elesim7 bolsonaropresidentedobrasil mulherescombolsonaro  partido dos trabalhadores nunca mais
21483,hate,pt não pt jamais partido dos trabalhadores nunca mais
21484,hate,partido dos trabalhadores nunca mais lugar de bandido é na cadeia
21485,hate,partido dos trabalhadores nunca mais fora cachorrada
21486,hate,partido dos trabalhadores nunca mais fora petralhas
21487,hate,pt não partido dos trabalhadores nunca mais fora partido dos trabalhadores em copacabana rio de janeito rj
21488,hate,fora partido dos trabalhadores pt não partido dos trabalhadores nunca mais em copacabana rio de janeito rj
21489,hate,minha esposa thaís com  jdoriajr hoje paulista partido dos trabalhadores nunca mais nasruascombolsobaro doria45
21490,hate, gleisi eu sou robô de  jair bolsonaro bolsonaro acabou para vocês petitas partido dos trabalhadores nunca mais
21491,hate,partido dos trabalhadores nunca mais fora partido dos trabalhadores
21492,hate,estoucombolsonaro partido dos trabalhadores nunca mais em praia do pontal
21493,hate,mmbl rn 00  contra o partido dos trabalhadores pt não partido dos trabalhadores nunca mais
21494,hate,nasruascombolsonaro é caixa  culpa do what s app pt não partido dos trabalhadores nunca mais lula ta preso babaca
21495,hate,e o sr  fhc também ficou mudo visão seletiva partido dos trabalhadores nunca mais
21496,hate,meu partido é o brasil bolsonaro  votoemcedula partido dos trabalhadores nunca mais em av paulista   são paulo   sp
21497,hate,pt não partido dos trabalhadores nunca mais fora partido dos trabalhadores nossabandeirajamaisseravermelha ele sim  novapolítica euvimdegraça  
21498,hate,partido dos trabalhadores nunca mais pt não em praia de copacabana
21499,hate,faltou pão com mortadela pt não partido dos trabalhadores nunca mais
21500,hate,sp manifestação pt não partido dos trabalhadores nunca mais eusoucaixa2 marketeiros do jair bolsonaro
21501,hate,pt não pt jamais partido dos trabalhadores nunca mais brasil mostrando a sua cra
21502,hate,poste de merdadefendendo um encarcerado pt não partido dos trabalhadores nunca mais
21503,hate,  vai toma no cú safado mentiroso partido dos trabalhadores nunca mais pt não
21504,hate,bolsonaro sim partido dos trabalhadores nunca mais
21505,hate,estoucombolsonaro partido dos trabalhadores nunca mais em praia do pontal
21506,hate, gus_moreira que massa nasruascombolsonaro partido dos trabalhadores nunca mais
21507,hate,tudo caixa   pt não nasruascombolsonaro partido dos trabalhadores nunca mais
21508,hate,lula charge eleição eleicoes humor lula na cadeia lulanaprisão lulanão piada pt não em rio
21509,hate,pt não ou melhor partido dos trabalhadores nunca mais
21510,hate,pt não partido dos trabalhadores nunca mais
21511,hate,esqueçam amigos brasil acordou partido dos trabalhadores nunca mais bolsonaro em pirituba
21512,hate, uol só de ler frase começada com  ter que  já soa algo petista partido dos trabalhadores nunca mais
21513,hate, bolsonaro brasilacimadetudo partido dos trabalhadores nunca mais em paulista avenue
21514,hate,lula na cadeia elesnuncamais fora partido dos trabalhadores em curitiba brazil
21515,hate,essa é a nossa música no momento muda Brasil partido dos trabalhadores nunca mais soumulhernordestina em mossoró
21516,hate,belo horizonte abraça  jair bolsonaro obrigado por comparecer  joicehasselmann pt não partido dos trabalhadores nunca mais
21517,hate,bolsonaro sim vempraruabrasil pt não partido dos trabalhadores nunca mais pt nunca
21518,hate, lsentoes   bate mais  lsentoes com a verdade partido dos trabalhadores nunca mais nasruascombolsonaro
21519,hate,haddad não pt jamais partido dos trabalhadores nunca mais bolsonaro presidente bolsonaro sim
21520,hate,olha só essa pérola exemplo da doutrinação esquerdiotizadora partido dos trabalhadores nunca mais
21521,hate,rua para derrubar o pt lindo partido dos trabalhadores nunca mais
21522,hate,pt não partido dos trabalhadores nunca mais bolsonaro nasruascombolsonaro bolsonaro sim anossabandeirajamaisseravermelha amigos
21523,hate,partido dos trabalhadores nunca mais não precisa dizer mais
21524,hate,afina o discurso aí pêtê chora petista partido dos trabalhadores nunca mais ptacabou
21525,hate,pt não partido dos trabalhadores nunca mais bolsonaro nasruascombolsonaro bolsonaro sim anossabandeirajamaisseravermelha amigos bolsoamigos
21526,hate,queiram ou não estamos vivenciando a maior manifestação popular da história do brasil partido dos trabalhadores nunca mais
21527,hate,nasruascombolsonaro muda Brasil bolsonaro bolsonaro sim pt não partido dos trabalhadores nunca mais em curitiba brazil
21528,hate,pt não partido dos trabalhadores nunca mais bolsonaro sim bolsonaro
21529,hate,oleoletamoruaparaderrubaropt partido dos trabalhadores nunca mais
21530,hate,partido dos trabalhadores nunca mais em fortaleza brazil
21531,hate,partido dos trabalhadores nunca mais incrível oleoletamoruaparaderrubaropt
21532,hate,pt não partido dos trabalhadores nunca mais o lula ta preso babaca caixa2meusovo folhaputinhadopt    campinas sao paulo
21533,hate,pt não partido dos trabalhadores nunca mais ptnão me representa elesim7 ele sim marqueteirosdojair   praia de boa viagem
21534,hate,a nossa bandeira jamais será vermelha
21535,hate,bolsonaromito bolsonaro bolsonaro jair bolsonaro é melhor jair se acostumando sergiomoro lula lula na cadeia lula ladrão
21536,hate,lula preso olulaestápresobabaca lugardebandidoénacadeia bandidobomébandidopreso partido dos trabalhadores nunca mais elesnuncamais
